server_seed,client_seed,nonce,raw_output,outcome,timestamp,mechanism_id
fb615023fb648785ebc938974462a8e059397f448f13292a45e400fb66a72e83,0x9cCC8e15c58bfEa77D820D1B784f9Ec931B76c3b,67,b6b35099bf3a4d9acc15d443b32388c0594d29b864fd6af0b40841bb27b1640b,68.0,2026-06-03T16:00:07.198558+00:00,betswirl-chainlink-vrf-v2.5
fb615023fb648785ebc938974462a8e059397f448f13292a45e400fb66a72e83,0x9cCC8e15c58bfEa77D820D1B784f9Ec931B76c3b,68,7f0b8c73f1e11f1a4bb34465c5992a647117addaf3174403144881d0fb04bc18,37.0,2026-06-03T16:00:07.198579+00:00,betswirl-chainlink-vrf-v2.5
fb615023fb648785ebc938974462a8e059397f448f13292a45e400fb66a72e83,0x9cCC8e15c58bfEa77D820D1B784f9Ec931B76c3b,69,f22f6b55bc20ba4b5d049497f28f7d24cede77427e1405b316b0fc0dc7dff20d,78.0,2026-06-03T16:00:07.198599+00:00,betswirl-chainlink-vrf-v2.5
fb615023fb648785ebc938974462a8e059397f448f13292a45e400fb66a72e83,0x9cCC8e15c58bfEa77D820D1B784f9Ec931B76c3b,70,3d5dba0381e6e21fcdb42d05bb103a3b1a62bf81d83c1442719d35a78c90ac33,68.0,2026-06-03T16:00:07.198619+00:00,betswirl-chainlink-vrf-v2.5
fb615023fb648785ebc938974462a8e059397f448f13292a45e400fb66a72e83,0x9cCC8e15c58bfEa77D820D1B784f9Ec931B76c3b,71,6b400949f4aa68d212d04538319109daaf68a4501d19580ec7d5f28ea9ac4dc4,13.0,2026-06-03T16:00:07.198640+00:00,betswirl-chainlink-vrf-v2.5
fb615023fb648785ebc938974462a8e059397f448f13292a45e400fb66a72e83,0x9cCC8e15c58bfEa77D820D1B784f9Ec931B76c3b,72,10977e8a57c5983eb45a1773b969bc3c9e858b7275ba3a84b80ed6632e3658f9,66.0,2026-06-03T16:00:07.198660+00:00,betswirl-chainlink-vrf-v2.5
fb615023fb648785ebc938974462a8e059397f448f13292a45e400fb66a72e83,0x9cCC8e15c58bfEa77D820D1B784f9Ec931B76c3b,73,2c5b7b416417c3d5e2612fdcf856ca0171f33fdaef637556ad2b4bf04f3c0095,94.0,2026-06-03T16:00:07.198680+00:00,betswirl-chainlink-vrf-v2.5
fb615023fb648785ebc938974462a8e059397f448f13292a45e400fb66a72e83,0x9cCC8e15c58bfEa77D820D1B784f9Ec931B76c3b,74,545e2abf1709e13c2e3d0cbde562107ad733143fc62f258a4186cc35bcd1113d,82.0,2026-06-03T16:00:07.198700+00:00,betswirl-chainlink-vrf-v2.5
fb615023fb648785ebc938974462a8e059397f448f13292a45e400fb66a72e83,0x9cCC8e15c58bfEa77D820D1B784f9Ec931B76c3b,75,ce6ff8b73fe68ead15cd653c6f6bfdde004dfec57ea65b6728804f4c7c830442,99.0,2026-06-03T16:00:07.198720+00:00,betswirl-chainlink-vrf-v2.5
fb615023fb648785ebc938974462a8e059397f448f13292a45e400fb66a72e83,0x9cCC8e15c58bfEa77D820D1B784f9Ec931B76c3b,76,ae679e241198a6a8a89cd5049fc1a600f7cb883a5a060a6667c8ca85151c6deb,72.0,2026-06-03T16:00:07.198740+00:00,betswirl-chainlink-vrf-v2.5
fb615023fb648785ebc938974462a8e059397f448f13292a45e400fb66a72e83,0x9cCC8e15c58bfEa77D820D1B784f9Ec931B76c3b,77,f7eea043ced5e68d1e329444fdd0286075f2ddd52335defe785515d11a3a6945,66.0,2026-06-03T16:00:07.198763+00:00,betswirl-chainlink-vrf-v2.5
fb615023fb648785ebc938974462a8e059397f448f13292a45e400fb66a72e83,0x9cCC8e15c58bfEa77D820D1B784f9Ec931B76c3b,78,ba8895e61339a69ed7ed69327623385fbf437959e7d428487b648e21d80fea80,17.0,2026-06-03T16:00:07.198784+00:00,betswirl-chainlink-vrf-v2.5
fb615023fb648785ebc938974462a8e059397f448f13292a45e400fb66a72e83,0x9cCC8e15c58bfEa77D820D1B784f9Ec931B76c3b,79,b95c629bfa81ea1683ed0c466803915dbb3b9aee33148574abd4bc86588436b3,92.0,2026-06-03T16:00:07.198881+00:00,betswirl-chainlink-vrf-v2.5
fb615023fb648785ebc938974462a8e059397f448f13292a45e400fb66a72e83,0x9cCC8e15c58bfEa77D820D1B784f9Ec931B76c3b,80,7b23a41644125cd2d7a29077baa89e24f74f41382b5f8de30d778aae25331778,49.0,2026-06-03T16:00:07.198924+00:00,betswirl-chainlink-vrf-v2.5
fb615023fb648785ebc938974462a8e059397f448f13292a45e400fb66a72e83,0x9cCC8e15c58bfEa77D820D1B784f9Ec931B76c3b,81,25ad74e71ff5935cb434a4eb8f0da2b41d91f5abce86f891542ae509856538ce,35.0,2026-06-03T16:00:07.198953+00:00,betswirl-chainlink-vrf-v2.5
fb615023fb648785ebc938974462a8e059397f448f13292a45e400fb66a72e83,0x9cCC8e15c58bfEa77D820D1B784f9Ec931B76c3b,82,3c1e5819de833f2153da42f05b4e7281440f9c9f0872fdbb775a54ad4bd6633a,39.0,2026-06-03T16:00:07.198976+00:00,betswirl-chainlink-vrf-v2.5
fb615023fb648785ebc938974462a8e059397f448f13292a45e400fb66a72e83,0x9cCC8e15c58bfEa77D820D1B784f9Ec931B76c3b,83,c2e0b7e5c8cf4ebb03ae525c311e2ebd5e1a0c5fc2253e37f92ac0a64c5eaf40,81.0,2026-06-03T16:00:07.198998+00:00,betswirl-chainlink-vrf-v2.5
fb615023fb648785ebc938974462a8e059397f448f13292a45e400fb66a72e83,0x9cCC8e15c58bfEa77D820D1B784f9Ec931B76c3b,84,3636e2436320cd6481c5797d82160d3a2163bd281a8d86010714cb519637bb0c,81.0,2026-06-03T16:00:07.199019+00:00,betswirl-chainlink-vrf-v2.5
fb615023fb648785ebc938974462a8e059397f448f13292a45e400fb66a72e83,0x9cCC8e15c58bfEa77D820D1B784f9Ec931B76c3b,85,03a42abe06bd3cf0f82e6939d5fc57c006547ffeba6971d4ec6ae9654f87ceb9,18.0,2026-06-03T16:00:07.199039+00:00,betswirl-chainlink-vrf-v2.5
fb615023fb648785ebc938974462a8e059397f448f13292a45e400fb66a72e83,0x9cCC8e15c58bfEa77D820D1B784f9Ec931B76c3b,86,bf22e6b826f629aa123b9cbd11e85318165d3221a211eae15b49b60bab21a474,65.0,2026-06-03T16:00:07.199063+00:00,betswirl-chainlink-vrf-v2.5
fb615023fb648785ebc938974462a8e059397f448f13292a45e400fb66a72e83,0x9cCC8e15c58bfEa77D820D1B784f9Ec931B76c3b,87,338fc4afbf6f30b90698bdb868d6a4709ea37b92c8b3b8b57e9e52799f134f51,70.0,2026-06-03T16:00:07.199086+00:00,betswirl-chainlink-vrf-v2.5
