server_seed,client_seed,nonce,raw_output,outcome,timestamp,mechanism_id
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231789,9c1d9cc769c0b6c4df3c7936a90ed1ce2fb1753095beabfeaebdb14fcb5c9f3d,76.0,2026-06-03T15:47:29.005990+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231790,e64099e7017c51987beea7c74c159bed10e570084da15c1780f22640110dbe03,84.0,2026-06-03T15:47:29.006026+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231791,1841bba43e3afc90e2a16aa7558e4f2f86cc49d4c70e1ae79a16846707d373e0,61.0,2026-06-03T15:47:29.006062+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231792,9359d312560842902c2d7d64ec62c6d2f3c7761ed4f2dfcbd22bf7e45bab906a,91.0,2026-06-03T15:47:29.006097+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231793,0f8132fefc30081868f03475d693da7a9558374a719062143747c78e96a8db2d,39.0,2026-06-03T15:47:29.006132+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231794,a295a2714a5154c8c4f5f5c09481a7fd854ffb055d480f8cc1d75c93953327ec,42.0,2026-06-03T15:47:29.006172+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231795,9bd2c3e786899a5896b5aaf6c593b6dfec55c7addf498e0a8f2e36b99975822b,92.0,2026-06-03T15:47:29.006208+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231796,ff21392b380ed41a5f1cf82fb9d91ccfac67e39efcffce95b5c9eb2a2fc9a4d5,4.0,2026-06-03T15:47:29.006245+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231797,a508d02e10948118f6647f0caf743a752c83acbf6415a057277271a8e920b974,23.0,2026-06-03T15:47:29.006282+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231798,b25767f72910c3320cce193f51b2764ae6d68176b18ba4e8a27475b1a4266467,96.0,2026-06-03T15:47:29.006318+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231799,868f0cf99f63a74adcc508a2cac2d6ae4d5cecb557b1410080105d915d16faa4,14.0,2026-06-03T15:47:29.006353+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231800,1480cf07937ffb43344130c6e2fe4e916d760c0e26218e105a8d19fa58584f70,28.0,2026-06-03T15:47:29.006389+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231801,978aa93749200990730be57e193593bf34cb33eab28d34b7c518af4eea433fe3,4.0,2026-06-03T15:47:29.006425+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231802,4f665d55ab502ba65f209ce847e978d9388b701ad886b383fccba5045a12880a,30.0,2026-06-03T15:47:29.006461+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231803,5d45d81705a301d08be444ef80a22f71cff7dca51e5ff8b651423cc8d367ec95,92.0,2026-06-03T15:47:29.006497+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231804,47183daed368bc4f0e9ef484c65118e83d054c699e5bfb9f07120b146dae4903,91.0,2026-06-03T15:47:29.006532+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231805,a48980b8348d145c45feb6e625ed9b6cb7a57fa999af31efe06836b93d05c03d,9.0,2026-06-03T15:47:29.006570+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231806,2458e48cd868296c3c69b3ee234fbc0677b8fb3887cfde570404148dd9a06a3d,53.0,2026-06-03T15:47:29.006606+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231807,feadf68f8b7e07e18186608740726d8e2b0174bc52a7e973916a08322c35a7cd,12.0,2026-06-03T15:47:29.006642+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231808,61627c865d8afc58e8fe8a415761b62788f464555a3914c8ee5e6c0c5ffefb83,59.0,2026-06-03T15:47:29.006677+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231809,a6b0ac7963abf69723a30d3c72aa63c190d126bdc8ab1e775da766f3d0f6f110,46.0,2026-06-03T15:47:29.006712+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231810,e77db0939c1ae54e9ac6a58d1e14da80be025669dc6e68cfac8d8fca95c97a31,100.0,2026-06-03T15:47:29.006769+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231811,2d513a1cdf7f5bd75898e7f5dd57fd992f2782b38640ee78c8fb32b71d6679a7,13.0,2026-06-03T15:47:29.006818+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231812,ebeafc3b28e04d1fb92c2c3958230de6e0f6900b887a5f37af9cae21cb3d6786,56.0,2026-06-03T15:47:29.006855+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231813,63c0cd3ca00736e352e9e7dfd8a507d819843e758da9c3014f38eb9e0012ee2e,37.0,2026-06-03T15:47:29.006893+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231814,1218b2fae74b201a98a18ae6d3d5be590a941a15a3713f3b5c3a07efdbfccf81,71.0,2026-06-03T15:47:29.006932+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231815,c2e47821dbb6972c9d9cae26cd082499e1689ff834c86e6c84e6edc04a2ee912,66.0,2026-06-03T15:47:29.006968+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231816,b1131bfbfcbb611bf2828cd0e3d468ad398747bf345563216e3d7260938067e7,80.0,2026-06-03T15:47:29.007003+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231817,a3aa922a26d7473e1e5abf94c715738c4c57c69f85edb536a5df9ddaca4adde9,47.0,2026-06-03T15:47:29.007038+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231818,c5a84849ded9e43fd8d83d4fbbf6f5c0ed57e85646cfd3a8ef01edf056ffb2d4,6.0,2026-06-03T15:47:29.007073+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231819,20d0bc29c236c85243b6de55ff4302a0a81f097c1bfc849f1dabe273d0786fa4,70.0,2026-06-03T15:47:29.007109+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231820,ab4e818afba9dd9ab3d1855fe0324c6df30a28d53973591507959905fab816ab,7.0,2026-06-03T15:47:29.007145+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231821,d438d3d56e9f1d615c5bec009b4411b32a46361626713d7b4cc5c217326692c7,38.0,2026-06-03T15:47:29.007179+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231822,32e615185a980b570581cd72aa816dc1d21606de4a6b87bb57e5663315dd7551,81.0,2026-06-03T15:47:29.007215+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231823,ff00638b1ebd19965afeca10840d1176b435a330cdc7f129799b60e23515cded,64.0,2026-06-03T15:47:29.007251+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231824,005edbded9f421b38a1da0779820e0c87fd1adc1048b91794d2303310bdf9ac1,71.0,2026-06-03T15:47:29.007289+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231825,c2421cee823f3eaba276a74adcf9b501b871ac856c176a7bdc3bb0dbf6865a3e,87.0,2026-06-03T15:47:29.007329+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231826,ec8eebd184f26763d49f80746eb46e896b3d440a84e982e7a3953e34721a0d28,58.0,2026-06-03T15:47:29.007365+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231827,eab4b9a074c5d6d4671eda28b4a0576bea10c03c1cc0fe673b1a46065f9d1779,45.0,2026-06-03T15:47:29.007435+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231828,66157df2245c57062a55f16264c315f3f38f2e37bfc4dd77fbf67cdd212186b9,31.0,2026-06-03T15:47:29.007476+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231829,01ed09ada057db60226264eb4b66de10e5f8e20adab3624830eccd9485756394,26.0,2026-06-03T15:47:29.007513+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231830,eb088c8cce2ee16b7132a6b55046c34fde674cbaa83d73459299d40dd3008ddb,29.0,2026-06-03T15:47:29.007550+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231831,863354c86d09f2698b6837174ba17f72d9597d12a13bb2287233644f830afeb8,85.0,2026-06-03T15:47:29.007586+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231832,f8a1488b625e4db07c8700d4b8181c3c6c3b1c32d41a71c343cc9467221c1c26,36.0,2026-06-03T15:47:29.007623+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231833,440ef64bdc9a97e6163baad62c67924581add246abe401f6212aff817421d091,44.0,2026-06-03T15:47:29.007668+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231834,30d3e396bde503009d658f0cfa487828887788da36551a770360e18e4de8a252,27.0,2026-06-03T15:47:29.007705+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231835,3596db4da573d2fbd783a94e31186478530267633bf6d831c9ebf65a1b405cdc,90.0,2026-06-03T15:47:29.007740+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231836,c281cbd753db5391742399c36287d4bb793253bd2d42384f53c37cc3705cdf24,32.0,2026-06-03T15:47:29.007777+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231837,2fa865f781ac1c927394fcf5931672e00d664005475ed34321c02b9842950a06,4.0,2026-06-03T15:47:29.007814+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231838,fa2ab6d67232c14cc1a4cd9f9fd40716a9504b87a4d5ad00da16894161b21219,19.0,2026-06-03T15:47:29.007850+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231839,440ec91c54b05c37648011f7327e0b19fa0e4034a3728abb22db967b38dfbf03,77.0,2026-06-03T15:47:29.007887+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231840,fee3c69ab33da42ee6f4e3d4054ce076f628989816f90c424c2f20131780ced4,79.0,2026-06-03T15:47:29.007923+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231841,07ceec6f1954fe7e8382a6a6d5417478372af344a3f2cefb00ddb5d6855dab58,56.0,2026-06-03T15:47:29.007960+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231842,2346204e669ef0bed0625902944db392eab4bcdfe5fb6bd16008732973126201,51.0,2026-06-03T15:47:29.007996+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231843,6d62d1b75bc455708bab63ec4d231c9003120ba97a642af429c1ac0e6d5540a2,60.0,2026-06-03T15:47:29.008033+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231844,c61a9adad3d666d0e4e1771620bfda81570e8011dcb4814a9073d3458cd3c9a1,47.0,2026-06-03T15:47:29.008072+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231845,bd72883a522bb4c53c7f0caa3ddf541fc5ca2fa8d9e278b5940ca0d7059e9094,3.0,2026-06-03T15:47:29.008110+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231846,66f3bd63ec222074ca4707b6c8c18996048b0743b39b94f6a6c7dd8e3ace7e85,64.0,2026-06-03T15:47:29.008147+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231847,1970f7fee43ccae8ef3008d1eb2a3df5540dc0deaa8faf65478a3375ac387181,19.0,2026-06-03T15:47:29.008183+00:00,blockrand-drand-quicknet
a1fb3c503e2a28c4f32526ccfe2607eae177052d3fc4d423e6d807fd8a620530,example-player-secret-12345,29231848,805b3e764d0b2d53cc0a4bc81b70b53fa215a48fe00587e34aa2a873e6b28c73,15.0,2026-06-03T15:47:29.008219+00:00,blockrand-drand-quicknet
