server_seed,client_seed,nonce,raw_output,outcome,timestamp,mechanism_id
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,32,0399ef39bae8e460d3421ec16c34572fe03c8118b8d89c59ffaad66ac868cda7,1.4,2026-06-02T22:47:30.703025+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,33,dd816c41ad896cbf7353a5bf1778e2171e8a0244ee75440f7ea2615917738f16,86.53,2026-06-02T22:47:30.703063+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,34,d0ad60da6cb99dbda28af42cc03ab38d5739f09a5f3db4e8640bba6b9eeb36e5,81.52,2026-06-02T22:47:30.703100+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,35,18101f7f154f6a9188767b7a2e058ef9e88af8a5514fbb36cbe6ed906dcd4cb5,9.4,2026-06-02T22:47:30.703145+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,36,7ef20f5d61cf5b90eae0d855185a6ae3d1682b5025ff1c541c2a62156362e494,49.59,2026-06-02T22:47:30.703208+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,37,3e23a77188c6409514269c0551bd8fa02338ba7e7fc6853bd9a435d9fd05e09e,24.27,2026-06-02T22:47:30.703256+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,38,51ba578ce75cc8f30c4d704b82d282cb40d07f527fd95825e942ed30e61200ed,31.92,2026-06-02T22:47:30.703296+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,39,eaf0ef234644b53272e736e64294ee014661cc2e7de83f123cdfe88ff35806ac,91.78,2026-06-02T22:47:30.703331+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,40,7be5600fa2f35525d22d4813f224b16696ddb8e2b26a8b00e3f9d8a5a60dd535,48.4,2026-06-02T22:47:30.703367+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,41,081bfb6dab6f247f8673992430d04d62550ac1057e97e1c2f98d53cece622edc,3.16,2026-06-02T22:47:30.703402+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,42,8522688376eacfd3fbb90e35d3622bed48daf5a64027510796e04c24055ab42d,52.01,2026-06-02T22:47:30.703437+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,43,2bdf01fb78ab89e8ba201dd1cde6712c33ddea896999987346139e0bdbb50ef4,17.13,2026-06-02T22:47:30.703472+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,44,425ef26a95fd82cad73215af9424da22743dbda3dd9d79ff9178b302dcb21caf,25.92,2026-06-02T22:47:30.703506+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,45,ce0eadc8658027ec557d077f563a1585424360f76bdbd2ae641fcbeba6a90e63,80.49,2026-06-02T22:47:30.703547+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,46,bcb23e8609c609fed7b567e514847a7f4c66d7b0f04fa7451bb625cf2c5b49cb,73.71,2026-06-02T22:47:30.703590+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,47,2f589370235401c317f1761f0767fdb94192b2f2e3dbff49474ab568cef80ecb,18.49,2026-06-02T22:47:30.703624+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,48,e7efa008ee895ada2e6152c1ea4820c5cab7c87da803e174b9a04795f9e48a8a,90.6,2026-06-02T22:47:30.703663+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,49,2dd63b56c4b68725e76edbf01e0147bc201cc2809358386c2a8dd7d0c2143992,17.9,2026-06-02T22:47:30.703706+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,50,2fc0103c8a1fa46a55622711696af0325a35b9bd893f6e44d3754e7bc748e902,18.65,2026-06-02T22:47:30.703742+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,51,38e7c85cd4743544cc7a901901c2718abd43053926348eb7cd5481c25ca9af36,22.23,2026-06-02T22:47:30.703777+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,52,dbfe2f76c4dbfe70bc248aa73cac9dad43be0bfa2d89bd2affb56295c60a9a1b,85.94,2026-06-02T22:47:30.703817+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,53,9e022df51fb60e05610f0693000dd02267a3632549a3f6d8b78adc1541410bf5,61.72,2026-06-02T22:47:30.703854+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,54,ef3133d87498c2d12cba7943a1c51b2bf21b507cbba8b2ecf76f97a019ebb3f4,93.44,2026-06-02T22:47:30.703889+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,55,ae9cd1c367f60797cfe3561045f6d4d67d25b1c07826db0160e0201f9a3875c8,68.21,2026-06-02T22:47:30.703924+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,56,ebf00ee75e409e0b6cea31127230951a1c61d3bf46f6690864223745b10a4288,92.17,2026-06-02T22:47:30.703959+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,57,66c28586679e1f9d71c324b120067df1b0abb64e0e612800e5a4a80054176232,40.14,2026-06-02T22:47:30.703996+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,58,b4432aab1ff26f381324325b484f5a907f799bbf535b480b0deded51fee7d306,70.42,2026-06-02T22:47:30.704036+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,59,c7931dbe452cff8f395579f03a088711b80bf4ab9ff3077d67908731f1100a92,77.96,2026-06-02T22:47:30.704075+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,60,dea9e852732f7bd8e00dd565c8617615b8f1659bc712dbcc54ae6448cfa8c72d,86.98,2026-06-02T22:47:30.704112+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,61,1e689198b7402ae8a198995510d1e9566cda91001d3e53c2884de179ec3ab807,11.87,2026-06-02T22:47:30.704148+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,62,44c1c1c503916b7e3826ed3279d85ae66b47a013a087ca35d16b46f9ad04b736,26.86,2026-06-02T22:47:30.704184+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,63,0755b84dcb12fafa2cdc8d669f2385779d4916fc8016643244470e89be568283,2.86,2026-06-02T22:47:30.704220+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,64,3f6ca93d59197857d030cb48600cf9d8f5d8a983d2da70a837ec294bafbf16cb,24.77,2026-06-02T22:47:30.704256+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,65,3391112ee18c4b9e79db8ae13a38243c6092be1502c531abfb9195df3385ac9a,20.14,2026-06-02T22:47:30.704293+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,66,84fa88ecb9968dae149badc3d0bd8e7ba885f8a393d0c5818d284cb23973d608,51.94,2026-06-02T22:47:30.704332+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,67,cbc6c25309834e4d4a361f43c7f618625013ff4d80ecfb8b1b43d6b040b47200,79.6,2026-06-02T22:47:30.704368+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,68,efa0f08c490449c83ac2aede8100efdd9aeb0a178dd9cab5afa8c779ca1f1d49,93.61,2026-06-02T22:47:30.704404+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,69,be48f174968c0261af408709c866bb608195a9b54a325119423d0d6610044372,74.33,2026-06-02T22:47:30.704439+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,70,5854558e6ccfa7b0b63d8a5c1d246864792b47302f090c5e2caafaa1e8e87b7f,34.5,2026-06-02T22:47:30.704474+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,71,f8c4c89a728ec32fb35a733ee8684b61299815acae07760c736f408feca02e53,97.18,2026-06-02T22:47:30.704509+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,72,b9e1c4eafffa90f00d608f474d0a6791978cc2c6139538f16ce0134c6c9eb5d9,72.61,2026-06-02T22:47:30.704544+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,73,a03759ad5559ce1a293f1778887246644600043398d4c8508681e00d242bbf2e,62.59,2026-06-02T22:47:30.704579+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,74,221cd2c72c5d1fcdd69dd90afa137ac874f285ed8f86555c4dfd0a9d497d56af,13.32,2026-06-02T22:47:30.704614+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,75,e67fb2bc57e2a5300c6e523b0e53cfe33e4f61e61b4df5977b5da0f42472a5ec,90.04,2026-06-02T22:47:30.704649+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,76,7ee41d938e5dabdd0c278e8de10ab925d2b4d1602895057cf6ee66c3982cc390,49.57,2026-06-02T22:47:30.704684+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,77,96a1d27e960800d4fb4a22823e83d6a97b6a12da69bb997066778b98dbad7100,58.84,2026-06-02T22:47:30.704722+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,78,66f740adea655f546380038f3ce6c771538d3d4b53d41fa6ce146be94b036ad9,40.22,2026-06-02T22:47:30.704758+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,79,55f8dbf4ce7faf9e273a07751425460c7c7e5723389baf237b41b2674602e37c,33.58,2026-06-02T22:47:30.704798+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,80,45b2324985a6a2e814c21b8b09a5256c6c40ab5c8c9b5e0a4fe9ce11ff202a56,27.22,2026-06-02T22:47:30.704834+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,81,e4797ca6648d85ed573e3e3d8f9fe7ccbb669306305701d7b03df8008f954a49,89.25,2026-06-02T22:47:30.704870+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,82,c644bc97963772d3a858cfd0154f6ecca3ee2598d1cd193f8991175f1661e551,77.45,2026-06-02T22:47:30.704905+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,83,db5e7c2ac02e7d20ede532e48a59cddefbe083f083e634db7c5379064d9f3519,85.69,2026-06-02T22:47:30.704940+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,84,929a4bf3dfdd379e9989b281f1b91547d5d969205f6906532689f41c4cf72a4c,57.27,2026-06-02T22:47:30.704978+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,85,76bf4be80a0b62dce66751110c7aadfebb7ccf9d57679190ffa9f9499c12c959,46.39,2026-06-02T22:47:30.705016+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,86,0e8a2751ecc86d217bd37f939bbcec67fbccfcf425a26903da7bf000b48e7c9b,5.68,2026-06-02T22:47:30.705051+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,87,4f3194c9093f684ebaee50cbffe91df510f785d14387c123a34ae4580a5dfb0e,30.93,2026-06-02T22:47:30.705086+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,88,a05344443ee0ca59609dd95c459ab302d26004276f8533d580e00ceecb5591a2,62.63,2026-06-02T22:47:30.705127+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,89,2942c51ad238d5f6732492a713faa25b4e23a506fccdbe27fb7a07873b9c165c,16.11,2026-06-02T22:47:30.705164+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,90,5b7de658204fb27aec6fb3b1a608ccbfa8d46bb20f049c257ddfd45ccba6c02f,35.74,2026-06-02T22:47:30.705199+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,91,66143542ffa4fdd5fb6714ee65ad16efe92991ab65871d0abe0892747100ac28,39.87,2026-06-02T22:47:30.705234+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,92,d6e1710b3d825ef7b22ebf622882d20c126f4a8c3c384c2ab4b12e2d4ea858e2,83.94,2026-06-02T22:47:30.705269+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,93,8b6fb77d0b5d160358a2058972478e56a95d6425d0766a67f03addead01a32ff,54.47,2026-06-02T22:47:30.705303+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,94,f7dd7fa6030f8f9852a9492d667ee49b615c6596788a80ccb72b7d603f653616,96.83,2026-06-02T22:47:30.705339+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,95,9d3dc0c052dd385f316c0eb77d95d4e4d314710b2c382141976a0c4a6e473c6c,61.42,2026-06-02T22:47:30.705377+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,96,f968fb00ab47edeeb33548496bc3404c9d8a643b8a9208cc70bfea1a7a94c8d9,97.43,2026-06-02T22:47:30.705412+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,97,37410ff7193c5b6bb82ee4be13a527685bfa24a0652fda836ae4cc5cf4157f64,21.58,2026-06-02T22:47:30.705450+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,98,3eca86eb16a69c84bfb56bec7a1ad637cf9b9f2c16ab68239ded3491d14fea42,24.53,2026-06-02T22:47:30.705488+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,99,b7b68826382be439a82c33bdc29ae568cf6a70e9556de1dea4f6d9bcf123e3cd,71.77,2026-06-02T22:47:30.705523+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,100,8a618b12c83428a04c8e56cabae9381aa8e6a608bf5ed074753dbcdcae2bc0ab,54.06,2026-06-02T22:47:30.705586+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,101,a3a8ba85b3d037ad7f0ad21c522f22d65c88d35851f51eec46aa381d5437d8ef,63.93,2026-06-02T22:47:30.705632+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,102,ae5e4072e44a27da22301530b7dc8f7ed2a661fb3e43adc5b8cb65dbe5baaa1f,68.11,2026-06-02T22:47:30.705669+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,103,af7a288b423f9cf11683bf62f14da6458e210cf0651cbcd5792c3264f3349ec6,68.55,2026-06-02T22:47:30.705705+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,104,7254682721b8fb5deafcaba399f37a6e06836d9f0ea8280894299c2fb1131912,44.66,2026-06-02T22:47:30.705740+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,105,79ebf94ceda655ca7b65681cba0d0739ac1bbfcea45c2cc7a38fb4edb3d7e8ea,47.63,2026-06-02T22:47:30.705775+00:00,hmac-sha256
1a49be08a380e304402b12a044c6539c9c8af68bb9dc4cc93a42dab5b1002d6f,example-client-seed-12345,106,1cdf35fb110315d6a24980ec0fe4bd52fa9a88faf7cc261e63ac67d99989f53d,11.27,2026-06-02T22:47:30.705812+00:00,hmac-sha256
